id	scatter_idx	chrom	start	end	scatter_length
scaff_group_009	scat_0009	WSYH01000589.1	1	185887	4990864
scaff_group_009	scat_0009	WSYH01000590.1	1	185801	4990864
scaff_group_009	scat_0009	WSYH01000591.1	1	185753	4990864
scaff_group_009	scat_0009	WSYH01000079.1	1	360970	4990864
scaff_group_009	scat_0009	WSYH01000592.1	1	185626	4990864
scaff_group_009	scat_0009	WSYH01000593.1	1	185454	4990864
scaff_group_009	scat_0009	WSYH01000594.1	1	185073	4990864
scaff_group_009	scat_0009	WSYH01000595.1	1	184978	4990864
scaff_group_009	scat_0009	WSYH01000596.1	1	184897	4990864
scaff_group_009	scat_0009	WSYH01000597.1	1	184809	4990864
scaff_group_009	scat_0009	WSYH01000598.1	1	184673	4990864
scaff_group_009	scat_0009	WSYH01000599.1	1	184553	4990864
scaff_group_009	scat_0009	WSYH01000600.1	1	184505	4990864
scaff_group_009	scat_0009	WSYH01000601.1	1	184400	4990864
scaff_group_009	scat_0010	WSYH01000080.1	1	359247	4877089
scaff_group_009	scat_0010	WSYH01000602.1	1	184297	4877089
scaff_group_009	scat_0010	WSYH01000603.1	1	184267	4877089
scaff_group_009	scat_0010	WSYH01000604.1	1	184193	4877089
scaff_group_009	scat_0010	WSYH01000605.1	1	184117	4877089
scaff_group_009	scat_0010	WSYH01000606.1	1	184008	4877089
scaff_group_009	scat_0010	WSYH01000607.1	1	183986	4877089
scaff_group_009	scat_0010	WSYH01000608.1	1	183974	4877089
scaff_group_009	scat_0010	WSYH01000609.1	1	183766	4877089
scaff_group_009	scat_0010	WSYH01000610.1	1	183716	4877089
scaff_group_009	scat_0010	WSYH01000611.1	1	183572	4877089
scaff_group_009	scat_0010	WSYH01000081.1	1	359017	4877089
scaff_group_009	scat_0010	WSYH01000612.1	1	183458	4877089
scaff_group_009	scat_0010	WSYH01000613.1	1	183273	4877089
scaff_group_009	scat_0010	WSYH01000614.1	1	182874	4877089
scaff_group_009	scat_0010	WSYH01000615.1	1	182782	4877089
scaff_group_009	scat_0010	WSYH01000616.1	1	182722	4877089
scaff_group_009	scat_0010	WSYH01000617.1	1	182462	4877089
scaff_group_009	scat_0010	WSYH01000618.1	1	182232	4877089
scaff_group_009	scat_0010	WSYH01000619.1	1	182206	4877089
scaff_group_009	scat_0010	WSYH01000620.1	1	182155	4877089
scaff_group_009	scat_0010	WSYH01000621.1	1	182106	4877089
scaff_group_009	scat_0010	WSYH01000028.1	1	492659	4877089
scaff_group_009	scat_0011	WSYH01000082.1	1	358063	721994
scaff_group_009	scat_0011	WSYH01000622.1	1	181966	721994
scaff_group_009	scat_0011	WSYH01000623.1	1	181965	721994
scaff_group_010	scat_0001	WSYH01000624.1	1	181857	4866357
scaff_group_010	scat_0001	WSYH01000625.1	1	181654	4866357
scaff_group_010	scat_0001	WSYH01000626.1	1	181642	4866357
scaff_group_010	scat_0001	WSYH01000627.1	1	181563	4866357
scaff_group_010	scat_0001	WSYH01000628.1	1	181321	4866357
scaff_group_010	scat_0001	WSYH01000629.1	1	181087	4866357
scaff_group_010	scat_0001	WSYH01000630.1	1	181020	4866357
scaff_group_010	scat_0001	WSYH01000631.1	1	180895	4866357
scaff_group_010	scat_0001	WSYH01000083.1	1	355367	4866357
scaff_group_010	scat_0001	WSYH01000632.1	1	180780	4866357
scaff_group_010	scat_0001	WSYH01000633.1	1	180758	4866357
scaff_group_010	scat_0001	WSYH01000634.1	1	180749	4866357
scaff_group_010	scat_0001	WSYH01000635.1	1	180596	4866357
scaff_group_010	scat_0001	WSYH01000636.1	1	180579	4866357
scaff_group_010	scat_0001	WSYH01000637.1	1	180579	4866357
scaff_group_010	scat_0001	WSYH01000638.1	1	180548	4866357
scaff_group_010	scat_0001	WSYH01000639.1	1	180395	4866357
scaff_group_010	scat_0001	WSYH01000640.1	1	180372	4866357
scaff_group_010	scat_0001	WSYH01000641.1	1	180296	4866357
scaff_group_010	scat_0001	WSYH01000084.1	1	354806	4866357
scaff_group_010	scat_0001	WSYH01000642.1	1	180104	4866357
scaff_group_010	scat_0001	WSYH01000643.1	1	179958	4866357
scaff_group_010	scat_0001	WSYH01000644.1	1	179954	4866357
scaff_group_010	scat_0001	WSYH01000645.1	1	179832	4866357
scaff_group_010	scat_0001	WSYH01000646.1	1	179645	4866357
scaff_group_010	scat_0002	WSYH01000647.1	1	179423	4986125
scaff_group_010	scat_0002	WSYH01000648.1	1	179338	4986125
scaff_group_010	scat_0002	WSYH01000649.1	1	179225	4986125
scaff_group_010	scat_0002	WSYH01000650.1	1	179055	4986125
scaff_group_010	scat_0002	WSYH01000651.1	1	178842	4986125
scaff_group_010	scat_0002	WSYH01000085.1	1	353831	4986125
scaff_group_010	scat_0002	WSYH01000652.1	1	178834	4986125
scaff_group_010	scat_0002	WSYH01000653.1	1	178801	4986125
scaff_group_010	scat_0002	WSYH01000654.1	1	178584	4986125
scaff_group_010	scat_0002	WSYH01000655.1	1	178421	4986125
scaff_group_010	scat_0002	WSYH01000656.1	1	178381	4986125
scaff_group_010	scat_0002	WSYH01000657.1	1	178364	4986125
scaff_group_010	scat_0002	WSYH01000658.1	1	178299	4986125
scaff_group_010	scat_0002	WSYH01000659.1	1	178187	4986125
scaff_group_010	scat_0002	WSYH01000660.1	1	178146	4986125
scaff_group_010	scat_0002	WSYH01000661.1	1	177984	4986125
scaff_group_010	scat_0002	WSYH01000086.1	1	352690	4986125
scaff_group_010	scat_0002	WSYH01000662.1	1	177966	4986125
scaff_group_010	scat_0002	WSYH01000663.1	1	177941	4986125
scaff_group_010	scat_0002	WSYH01000664.1	1	177901	4986125
scaff_group_010	scat_0002	WSYH01000665.1	1	177885	4986125
scaff_group_010	scat_0002	WSYH01000666.1	1	177768	4986125
scaff_group_010	scat_0002	WSYH01000667.1	1	177767	4986125
scaff_group_010	scat_0002	WSYH01000668.1	1	177667	4986125
scaff_group_010	scat_0002	WSYH01000669.1	1	177441	4986125
scaff_group_010	scat_0002	WSYH01000670.1	1	177384	4986125
scaff_group_010	scat_0003	WSYH01000671.1	1	177160	4927752
scaff_group_010	scat_0003	WSYH01000087.1	1	352683	4927752
scaff_group_010	scat_0003	WSYH01000672.1	1	177022	4927752
scaff_group_010	scat_0003	WSYH01000673.1	1	176988	4927752
scaff_group_010	scat_0003	WSYH01000674.1	1	176974	4927752
scaff_group_010	scat_0003	WSYH01000675.1	1	176827	4927752
scaff_group_010	scat_0003	WSYH01000676.1	1	176793	4927752
scaff_group_010	scat_0003	WSYH01000677.1	1	176793	4927752
scaff_group_010	scat_0003	WSYH01000678.1	1	176664	4927752
scaff_group_010	scat_0003	WSYH01000679.1	1	176566	4927752
scaff_group_010	scat_0003	WSYH01000680.1	1	176102	4927752
scaff_group_010	scat_0003	WSYH01000681.1	1	176089	4927752
scaff_group_010	scat_0003	WSYH01000088.1	1	352250	4927752
scaff_group_010	scat_0003	WSYH01000682.1	1	175726	4927752
scaff_group_010	scat_0003	WSYH01000683.1	1	175680	4927752
scaff_group_010	scat_0003	WSYH01000684.1	1	175472	4927752
scaff_group_010	scat_0003	WSYH01000685.1	1	175314	4927752
scaff_group_010	scat_0003	WSYH01000686.1	1	175286	4927752
scaff_group_010	scat_0003	WSYH01000687.1	1	175202	4927752
scaff_group_010	scat_0003	WSYH01000688.1	1	175063	4927752
scaff_group_010	scat_0003	WSYH01000689.1	1	174909	4927752
scaff_group_010	scat_0003	WSYH01000690.1	1	174827	4927752
scaff_group_010	scat_0003	WSYH01000691.1	1	174623	4927752
scaff_group_010	scat_0003	WSYH01000089.1	1	352191	4927752
scaff_group_010	scat_0003	WSYH01000692.1	1	174548	4927752
scaff_group_010	scat_0004	WSYH01000693.1	1	174439	4841226
scaff_group_010	scat_0004	WSYH01000694.1	1	174204	4841226
scaff_group_010	scat_0004	WSYH01000695.1	1	173952	4841226
scaff_group_010	scat_0004	WSYH01000696.1	1	173663	4841226
scaff_group_010	scat_0004	WSYH01000697.1	1	173528	4841226
scaff_group_010	scat_0004	WSYH01000698.1	1	173422	4841226
scaff_group_010	scat_0004	WSYH01000699.1	1	173181	4841226
scaff_group_010	scat_0004	WSYH01000700.1	1	173119	4841226
scaff_group_010	scat_0004	WSYH01000701.1	1	172916	4841226
scaff_group_010	scat_0004	WSYH01000090.1	1	351127	4841226
scaff_group_010	scat_0004	WSYH01000702.1	1	172534	4841226
scaff_group_010	scat_0004	WSYH01000703.1	1	172422	4841226
scaff_group_010	scat_0004	WSYH01000704.1	1	172416	4841226
scaff_group_010	scat_0004	WSYH01000705.1	1	172311	4841226
scaff_group_010	scat_0004	WSYH01000706.1	1	172083	4841226
scaff_group_010	scat_0004	WSYH01000707.1	1	172045	4841226
scaff_group_010	scat_0004	WSYH01000708.1	1	172038	4841226
scaff_group_010	scat_0004	WSYH01000709.1	1	171952	4841226
scaff_group_010	scat_0004	WSYH01000710.1	1	171921	4841226
scaff_group_010	scat_0004	WSYH01000711.1	1	171748	4841226
scaff_group_010	scat_0004	WSYH01000091.1	1	348611	4841226
scaff_group_010	scat_0004	WSYH01000712.1	1	171630	4841226
scaff_group_010	scat_0004	WSYH01000713.1	1	171522	4841226
scaff_group_010	scat_0004	WSYH01000714.1	1	171519	4841226
scaff_group_010	scat_0004	WSYH01000715.1	1	171486	4841226
scaff_group_010	scat_0004	WSYH01000716.1	1	171437	4841226
scaff_group_010	scat_0005	WSYH01000717.1	1	171428	4885192
scaff_group_010	scat_0005	WSYH01000718.1	1	171361	4885192
scaff_group_010	scat_0005	WSYH01000719.1	1	171351	4885192
scaff_group_010	scat_0005	WSYH01000720.1	1	171338	4885192
scaff_group_010	scat_0005	WSYH01000721.1	1	171211	4885192
scaff_group_010	scat_0005	WSYH01000029.1	1	443320	4885192
scaff_group_010	scat_0005	WSYH01000092.1	1	346327	4885192
scaff_group_010	scat_0005	WSYH01000722.1	1	171181	4885192
scaff_group_010	scat_0005	WSYH01000723.1	1	171001	4885192
scaff_group_010	scat_0005	WSYH01000724.1	1	170995	4885192
scaff_group_010	scat_0005	WSYH01000725.1	1	170608	4885192
scaff_group_010	scat_0005	WSYH01000726.1	1	170563	4885192
scaff_group_010	scat_0005	WSYH01000727.1	1	170411	4885192
scaff_group_010	scat_0005	WSYH01000728.1	1	170369	4885192
scaff_group_010	scat_0005	WSYH01000729.1	1	170330	4885192
scaff_group_010	scat_0005	WSYH01000730.1	1	170323	4885192
scaff_group_010	scat_0005	WSYH01000731.1	1	170281	4885192
scaff_group_010	scat_0005	WSYH01000093.1	1	346239	4885192
scaff_group_010	scat_0005	WSYH01000732.1	1	170267	4885192
scaff_group_010	scat_0005	WSYH01000733.1	1	169953	4885192
scaff_group_010	scat_0005	WSYH01000734.1	1	169644	4885192
scaff_group_010	scat_0005	WSYH01000735.1	1	169346	4885192
scaff_group_010	scat_0005	WSYH01000736.1	1	169186	4885192
scaff_group_010	scat_0005	WSYH01000737.1	1	169150	4885192
scaff_group_010	scat_0005	WSYH01000738.1	1	169009	4885192
scaff_group_010	scat_0006	WSYH01000739.1	1	168961	4900005
scaff_group_010	scat_0006	WSYH01000740.1	1	168788	4900005
scaff_group_010	scat_0006	WSYH01000741.1	1	168661	4900005
scaff_group_010	scat_0006	WSYH01000094.1	1	345191	4900005
scaff_group_010	scat_0006	WSYH01000742.1	1	168653	4900005
scaff_group_010	scat_0006	WSYH01000743.1	1	168608	4900005
scaff_group_010	scat_0006	WSYH01000744.1	1	168584	4900005
scaff_group_010	scat_0006	WSYH01000745.1	1	168526	4900005
scaff_group_010	scat_0006	WSYH01000746.1	1	168434	4900005
scaff_group_010	scat_0006	WSYH01000747.1	1	168425	4900005
scaff_group_010	scat_0006	WSYH01000748.1	1	168403	4900005
scaff_group_010	scat_0006	WSYH01000749.1	1	168345	4900005
scaff_group_010	scat_0006	WSYH01000750.1	1	168129	4900005
scaff_group_010	scat_0006	WSYH01000751.1	1	167894	4900005
scaff_group_010	scat_0006	WSYH01000095.1	1	345064	4900005
scaff_group_010	scat_0006	WSYH01000752.1	1	167831	4900005
scaff_group_010	scat_0006	WSYH01000753.1	1	167825	4900005
scaff_group_010	scat_0006	WSYH01000754.1	1	167796	4900005
scaff_group_010	scat_0006	WSYH01000755.1	1	167733	4900005
scaff_group_010	scat_0006	WSYH01000756.1	1	167454	4900005
scaff_group_010	scat_0006	WSYH01000757.1	1	167353	4900005
scaff_group_010	scat_0006	WSYH01000758.1	1	167184	4900005
scaff_group_010	scat_0006	WSYH01000759.1	1	167180	4900005
scaff_group_010	scat_0006	WSYH01000760.1	1	167060	4900005
scaff_group_010	scat_0006	WSYH01000761.1	1	167059	4900005
scaff_group_010	scat_0006	WSYH01000096.1	1	344864	4900005
scaff_group_010	scat_0007	WSYH01000762.1	1	167038	4845289
scaff_group_010	scat_0007	WSYH01000763.1	1	167021	4845289
scaff_group_010	scat_0007	WSYH01000764.1	1	166991	4845289
scaff_group_010	scat_0007	WSYH01000765.1	1	166940	4845289
scaff_group_010	scat_0007	WSYH01000766.1	1	166914	4845289
scaff_group_010	scat_0007	WSYH01000767.1	1	166831	4845289
scaff_group_010	scat_0007	WSYH01000768.1	1	166821	4845289
scaff_group_010	scat_0007	WSYH01000769.1	1	166801	4845289
scaff_group_010	scat_0007	WSYH01000770.1	1	166675	4845289
scaff_group_010	scat_0007	WSYH01000771.1	1	166642	4845289
scaff_group_010	scat_0007	WSYH01000097.1	1	343409	4845289
scaff_group_010	scat_0007	WSYH01000772.1	1	166449	4845289
scaff_group_010	scat_0007	WSYH01000773.1	1	166373	4845289
scaff_group_010	scat_0007	WSYH01000774.1	1	166368	4845289
scaff_group_010	scat_0007	WSYH01000775.1	1	166263	4845289
scaff_group_010	scat_0007	WSYH01000776.1	1	166245	4845289
scaff_group_010	scat_0007	WSYH01000777.1	1	166199	4845289
scaff_group_010	scat_0007	WSYH01000778.1	1	166018	4845289
scaff_group_010	scat_0007	WSYH01000779.1	1	165976	4845289
scaff_group_010	scat_0007	WSYH01000780.1	1	165926	4845289
scaff_group_010	scat_0007	WSYH01000781.1	1	165855	4845289
scaff_group_010	scat_0007	WSYH01000098.1	1	343273	4845289
scaff_group_010	scat_0007	WSYH01000782.1	1	165751	4845289
scaff_group_010	scat_0007	WSYH01000783.1	1	165718	4845289
scaff_group_010	scat_0007	WSYH01000784.1	1	165687	4845289
scaff_group_010	scat_0007	WSYH01000785.1	1	165588	4845289
scaff_group_010	scat_0007	WSYH01000786.1	1	165517	4845289
scaff_group_010	scat_0008	WSYH01000787.1	1	165250	4774102
scaff_group_010	scat_0008	WSYH01000788.1	1	165112	4774102
scaff_group_010	scat_0008	WSYH01000789.1	1	164991	4774102
scaff_group_010	scat_0008	WSYH01000790.1	1	164832	4774102
scaff_group_010	scat_0008	WSYH01000791.1	1	164773	4774102
scaff_group_010	scat_0008	WSYH01000099.1	1	343254	4774102
scaff_group_010	scat_0008	WSYH01000792.1	1	164761	4774102
scaff_group_010	scat_0008	WSYH01000793.1	1	164711	4774102
scaff_group_010	scat_0008	WSYH01000794.1	1	164591	4774102
scaff_group_010	scat_0008	WSYH01000795.1	1	164571	4774102
scaff_group_010	scat_0008	WSYH01000796.1	1	163799	4774102
scaff_group_010	scat_0008	WSYH01000797.1	1	163729	4774102
scaff_group_010	scat_0008	WSYH01000798.1	1	163623	4774102
scaff_group_010	scat_0008	WSYH01000799.1	1	163472	4774102
scaff_group_010	scat_0008	WSYH01000800.1	1	163305	4774102
scaff_group_010	scat_0008	WSYH01000801.1	1	162804	4774102
scaff_group_010	scat_0008	WSYH01000100.1	1	342776	4774102
scaff_group_010	scat_0008	WSYH01000802.1	1	162708	4774102
scaff_group_010	scat_0008	WSYH01000803.1	1	162664	4774102
scaff_group_010	scat_0008	WSYH01000804.1	1	162650	4774102
scaff_group_010	scat_0008	WSYH01000805.1	1	162474	4774102
scaff_group_010	scat_0008	WSYH01000806.1	1	162428	4774102
scaff_group_010	scat_0008	WSYH01000807.1	1	162376	4774102
scaff_group_010	scat_0008	WSYH01000808.1	1	162231	4774102
scaff_group_010	scat_0008	WSYH01000809.1	1	162191	4774102
scaff_group_010	scat_0008	WSYH01000810.1	1	162049	4774102
scaff_group_010	scat_0008	WSYH01000811.1	1	161977	4774102
scaff_group_010	scat_0009	WSYH01000101.1	1	342438	4990096
scaff_group_010	scat_0009	WSYH01000812.1	1	161950	4990096
scaff_group_010	scat_0009	WSYH01000813.1	1	161835	4990096
scaff_group_010	scat_0009	WSYH01000814.1	1	161717	4990096
scaff_group_010	scat_0009	WSYH01000815.1	1	161634	4990096
scaff_group_010	scat_0009	WSYH01000816.1	1	161244	4990096
scaff_group_010	scat_0009	WSYH01000817.1	1	161157	4990096
scaff_group_010	scat_0009	WSYH01000818.1	1	161085	4990096
scaff_group_010	scat_0009	WSYH01000819.1	1	161067	4990096
scaff_group_010	scat_0009	WSYH01000820.1	1	160851	4990096
scaff_group_010	scat_0009	WSYH01000821.1	1	160557	4990096
scaff_group_010	scat_0009	WSYH01000030.1	1	438181	4990096
scaff_group_010	scat_0009	WSYH01000102.1	1	338771	4990096
scaff_group_010	scat_0009	WSYH01000822.1	1	160493	4990096
scaff_group_010	scat_0009	WSYH01000823.1	1	160485	4990096
scaff_group_010	scat_0009	WSYH01000824.1	1	160445	4990096
scaff_group_010	scat_0009	WSYH01000825.1	1	160233	4990096
scaff_group_010	scat_0009	WSYH01000826.1	1	160184	4990096
scaff_group_010	scat_0009	WSYH01000827.1	1	160167	4990096
scaff_group_010	scat_0009	WSYH01000828.1	1	160062	4990096
scaff_group_010	scat_0009	WSYH01000829.1	1	159989	4990096
scaff_group_010	scat_0009	WSYH01000830.1	1	159971	4990096
scaff_group_010	scat_0009	WSYH01000831.1	1	159807	4990096
scaff_group_010	scat_0009	WSYH01000103.1	1	336735	4990096
scaff_group_010	scat_0009	WSYH01000832.1	1	159524	4990096
scaff_group_010	scat_0009	WSYH01000833.1	1	159514	4990096
scaff_group_010	scat_0010	WSYH01000834.1	1	159443	4958628
scaff_group_010	scat_0010	WSYH01000835.1	1	159385	4958628
scaff_group_010	scat_0010	WSYH01000836.1	1	159360	4958628
scaff_group_010	scat_0010	WSYH01000837.1	1	159349	4958628
scaff_group_010	scat_0010	WSYH01000838.1	1	159306	4958628
scaff_group_010	scat_0010	WSYH01000839.1	1	159217	4958628
scaff_group_010	scat_0010	WSYH01000840.1	1	159208	4958628
scaff_group_010	scat_0010	WSYH01000841.1	1	159167	4958628
scaff_group_010	scat_0010	WSYH01000104.1	1	336402	4958628
scaff_group_010	scat_0010	WSYH01000842.1	1	159160	4958628
scaff_group_010	scat_0010	WSYH01000843.1	1	159124	4958628
scaff_group_010	scat_0010	WSYH01000844.1	1	159100	4958628
scaff_group_010	scat_0010	WSYH01000845.1	1	159054	4958628
scaff_group_010	scat_0010	WSYH01000846.1	1	158861	4958628
scaff_group_010	scat_0010	WSYH01000847.1	1	158817	4958628
scaff_group_010	scat_0010	WSYH01000848.1	1	158675	4958628
scaff_group_010	scat_0010	WSYH01000849.1	1	158606	4958628
scaff_group_010	scat_0010	WSYH01000850.1	1	158505	4958628
scaff_group_010	scat_0010	WSYH01000851.1	1	158472	4958628
scaff_group_010	scat_0010	WSYH01000105.1	1	335881	4958628
scaff_group_010	scat_0010	WSYH01000852.1	1	158457	4958628
scaff_group_010	scat_0010	WSYH01000853.1	1	158329	4958628
scaff_group_010	scat_0010	WSYH01000854.1	1	158306	4958628
scaff_group_010	scat_0010	WSYH01000855.1	1	158169	4958628
scaff_group_010	scat_0010	WSYH01000856.1	1	158157	4958628
scaff_group_010	scat_0010	WSYH01000857.1	1	158075	4958628
scaff_group_010	scat_0010	WSYH01000858.1	1	158044	4958628
scaff_group_010	scat_0010	WSYH01000859.1	1	158004	4958628
scaff_group_010	scat_0010	WSYH01000860.1	1	157995	4958628
scaff_group_010	scat_0011	WSYH01000861.1	1	157957	1124442
scaff_group_010	scat_0011	WSYH01000106.1	1	335821	1124442
scaff_group_010	scat_0011	WSYH01000862.1	1	157878	1124442
scaff_group_010	scat_0011	WSYH01000863.1	1	157798	1124442
scaff_group_010	scat_0011	WSYH01000864.1	1	157561	1124442
scaff_group_010	scat_0011	WSYH01000865.1	1	157427	1124442
scaff_group_011	scat_0001	WSYH01000866.1	1	157385	4732595
scaff_group_011	scat_0001	WSYH01000867.1	1	157379	4732595
scaff_group_011	scat_0001	WSYH01000868.1	1	157229	4732595
scaff_group_011	scat_0001	WSYH01000869.1	1	157108	4732595
scaff_group_011	scat_0001	WSYH01000870.1	1	156900	4732595
scaff_group_011	scat_0001	WSYH01000871.1	1	156877	4732595
scaff_group_011	scat_0001	WSYH01000107.1	1	334445	4732595
scaff_group_011	scat_0001	WSYH01000872.1	1	156783	4732595
scaff_group_011	scat_0001	WSYH01000873.1	1	156777	4732595
scaff_group_011	scat_0001	WSYH01000874.1	1	156774	4732595
scaff_group_011	scat_0001	WSYH01000875.1	1	156657	4732595
scaff_group_011	scat_0001	WSYH01000876.1	1	156552	4732595
scaff_group_011	scat_0001	WSYH01000877.1	1	156420	4732595
scaff_group_011	scat_0001	WSYH01000878.1	1	156384	4732595
scaff_group_011	scat_0001	WSYH01000879.1	1	156340	4732595
scaff_group_011	scat_0001	WSYH01000880.1	1	156283	4732595
scaff_group_011	scat_0001	WSYH01000881.1	1	156230	4732595
scaff_group_011	scat_0001	WSYH01000108.1	1	333808	4732595
scaff_group_011	scat_0001	WSYH01000882.1	1	156147	4732595
scaff_group_011	scat_0001	WSYH01000883.1	1	156093	4732595
scaff_group_011	scat_0001	WSYH01000884.1	1	155960	4732595
scaff_group_011	scat_0001	WSYH01000885.1	1	155763	4732595
scaff_group_011	scat_0001	WSYH01000886.1	1	155543	4732595
scaff_group_011	scat_0001	WSYH01000887.1	1	155440	4732595
scaff_group_011	scat_0001	WSYH01000888.1	1	155404	4732595
scaff_group_011	scat_0001	WSYH01000889.1	1	155365	4732595
scaff_group_011	scat_0001	WSYH01000890.1	1	155285	4732595
scaff_group_011	scat_0001	WSYH01000891.1	1	155264	4732595
scaff_group_011	scat_0002	WSYH01000109.1	1	333684	4850728
scaff_group_011	scat_0002	WSYH01000892.1	1	155211	4850728
scaff_group_011	scat_0002	WSYH01000893.1	1	155032	4850728
scaff_group_011	scat_0002	WSYH01000894.1	1	154896	4850728
scaff_group_011	scat_0002	WSYH01000895.1	1	154862	4850728
scaff_group_011	scat_0002	WSYH01000896.1	1	154822	4850728
scaff_group_011	scat_0002	WSYH01000897.1	1	154782	4850728
scaff_group_011	scat_0002	WSYH01000898.1	1	154537	4850728
scaff_group_011	scat_0002	WSYH01000899.1	1	154363	4850728
scaff_group_011	scat_0002	WSYH01000900.1	1	154252	4850728
scaff_group_011	scat_0002	WSYH01000901.1	1	154234	4850728
scaff_group_011	scat_0002	WSYH01000110.1	1	333167	4850728
scaff_group_011	scat_0002	WSYH01000902.1	1	154171	4850728
scaff_group_011	scat_0002	WSYH01000903.1	1	154055	4850728
scaff_group_011	scat_0002	WSYH01000904.1	1	154029	4850728
scaff_group_011	scat_0002	WSYH01000905.1	1	154014	4850728
scaff_group_011	scat_0002	WSYH01000906.1	1	154010	4850728
scaff_group_011	scat_0002	WSYH01000907.1	1	153979	4850728
scaff_group_011	scat_0002	WSYH01000908.1	1	153972	4850728
scaff_group_011	scat_0002	WSYH01000909.1	1	153779	4850728
scaff_group_011	scat_0002	WSYH01000910.1	1	153705	4850728
scaff_group_011	scat_0002	WSYH01000911.1	1	153669	4850728
